"registry_id","year","state","prev_yr_se_viols","prev_yr_se_hpviols","region_code","pct_white","pct_black","pct_native","pct_asian","pct_hi_pi","pct_other","earnings_median","total_population"
110002531038,2021,"Ca",1,0,"32901",75.978319366495,19.2934573691089,0.615053432766972,4.8473898669947,0.0615053432766972,3.05989082801568,31880,26014
110070818400,2021,"Fl",0,0,"40517",72.2602923068687,26.3558006317255,0.712029551903207,2.4064457412067,0.0401520424005568,3.06226243374913,33661,37358
110070919569,2021,"FL",0,0,"59072",95.4812897152271,0.164744645799012,4.75405977877148,0.988467874794069,0,0.682513532595905,31571,4249
110000494849,2021,"FL",0,0,"65804",95.561378434175,2.7526335291938,0.873431792917262,2.31062410671748,0.0211741040707215,0.465830289555873,41147,37782
110070825482,2021,"FL",0,0,"42431",88.2850009602458,11.9416170539658,0.649126176301133,1.32513923564432,0.00384098329172268,0.964086806222393,35783,26035
110070266821,2021,"CA",0,0,"40218",54.6170157144102,39.0478403578587,0.461846806285764,5.8006796990734,0.151044238533709,5.87329712144538,33165,34427
110070548697,2021,"FL",0,0,"64147",45.5723542116631,64.3628509719222,6.0475161987041,0,0,0.863930885529158,10938,463
110070893360,2021,"FL",0,0,"41071",89.3348846228427,9.63253829745976,0.620515803761877,0.998642621679271,0.0775644754702346,1.2652705061082,38758,20628
110070241568,2021,"FL",0,0,"82716",94.3284263380121,2.17961885199133,4.15953440602533,0.667579596028757,0.165468446878923,2.07691429875613,43090,17526
110070696608,2021,"California",0,0,"33606",89.2744045160402,6.53540777456515,0.298315663867089,5.99385010785259,0.188168341823856,2.38652531093671,61675,21789
110045218171,2021,"CA",0,0,"40342",96.3785934635847,3.92095497831627,0.46497071578665,0.26378146376358,0.0491795949389726,1.0372423659856,37190,22367
110071146626,2021,"Ca",0,0,"32536",81.2609243526686,16.5440429250843,1.31701963334824,3.76407463111256,1.1666192431202,3.26409495548961,41430,24601
110070518046,2021,"FL",0,0,"82601",96.1011394950473,1.8284054517018,3.09451105980487,1.35547776867506,0.305354881954271,1.56773665003351,41285,26854
110070566743,2021,"FL",0,0,"40511",61.6608976065797,31.0523357297121,1.55912546966066,2.19224283305228,0.0147924617614863,9.30445844797491,39522,33801
110070928884,2021,"FL",0,0,"65705",99.8541565386485,0.315994166261546,2.06611570247934,0,0,1.45843461351483,31507,4114
110071075048,2021,"FL",0,0,"42715",100,0,0,0,0,0,16316,172
110070866226,2021,"FL",0,0,"63119",90.2168760369756,8.83799478549419,0.317018250770325,2.55688551789524,0.139251007347713,4.07975823654894,61928,33752
110070598770,2021,"CA",0,0,"32352",23.5157545605307,76.4179104477612,0,0.066334991708126,0,0,30549,6030
110070145285,2021,"FL",1,0,"65714",95.5447898710099,2.66004874279261,2.20828627474291,1.74760744219224,0,0.546870356060156,40256,33646
110071156065,2021,"WY",0,0,"99703",73.636073593534,18.1218759970222,3.06285228118686,3.49888333510582,0.893331915346166,6.6255450388174,45102,9403
110070938004,2021,"CA",0,0,"32408",92.2673791296306,4.75260751168885,1.24852283820583,4.6138827518882,0.154138622000719,1.03272876740482,34281,19463
110070793376,2021,"California",0,0,"33525",89.0249299306682,7.9362737866942,0.816246250676108,0.998180655947288,0.442543147956926,4.05664552293849,35741,20337
110071066673,2021,"MT",0,0,"99683",97.4576271186441,0,16.1016949152542,0,0,0,27333,354
110020068807,2021,"CA",2,1,"34690",93.2260051024897,5.26964018650479,0.835752617225301,2.55124483152987,0.0263921879123779,3.88844901909035,29618,11367
110032809398,2021,"CA",0,0,"32317",80.1653457228751,15.2842306641159,0.642251981415687,7.59087182290243,0.232303908171632,1.61246242142662,49369,14636
110071067950,2021,"CA",0,0,"32254",37.1279104037725,61.9068670792809,1.15679339817271,0.368405540819334,0.0589448865310934,5.6439728853522,25732,13572
110039796897,2021,"FL",0,0,"64424",97.133679268594,1.75438596491228,0.938967136150235,0.593031875463306,0,0.0741289844329133,24088,4047
110071074838,2021,"FL",0,0,"65605",98.9858012170385,0.843813387423935,2.47464503042596,0,0,0.511156186612576,30263,12325
110062642010,2021,"ca",0,0,"34987",75.573224852071,22.0691568047337,0,1.71967455621302,0.166420118343195,2.57026627218935,47443,10816
110070250599,2021,"WY",0,0,"99921",84.2805939580133,1.22887864823349,26.2672811059908,2.40655401945725,0.614439324116744,2.25294418842806,40489,1953
110070072418,2021,"WY",0,0,"99789",27.2897196261682,0.373831775700935,75.7009345794392,0,0,0,44375,535
110070891213,2021,"FL",0,0,"63935",97.2282932644546,1.43055831512021,1.14245976554739,0.764951321279555,0,0.62586926286509,25015,10066
110070892459,2021,"California",0,0,"33540",95.1676528599606,3.60508437431514,0.657462195923734,1.20534735919351,0.230111768573307,2.30111768573307,32456,9126
110070819071,2021,"CA",0,0,"33936",81.9283556982834,9.54620178154987,0.0191153419734679,1.71273464082272,0.0764613678938716,12.9449095844325,24620,26157
110071238251,2021,"FL",0,0,"90069",86.5635138507612,4.78163214374844,0.933366608435238,10.5665086099326,0.079860244571999,2.96481157973546,65232,20035
110070833368,2021,"CA",0,0,"32217",82.3047763457165,11.6805660854182,0.434672731867576,2.30983067980794,0.555976750063179,7.16704574172353,NA,19785
110070832387,2021,"CA ",0,0,"34135",91.7217672631685,3.37680719846325,0.479223536548377,1.66616115660702,0.244666868870691,7.74441411384087,32480,49455
110070792855,2021,"CA",0,0,"40055",98.3279145378542,0,3.11193683232699,0.18578727357176,1.48629818857408,0.18578727357176,41767,2153
110070250863,2021,"FL",0,0,"65608",95.7038782944075,0.139275766016713,2.0034283265481,0.171416327405185,0,2.07842296978787,31140,9334
110038882938,2021,"FL",0,0,"59601",96.2443649930048,1.07259443494482,3.55044302813617,1.49541427016944,0.0870511425462459,1.59801025959894,39793,32165
110070817038,2021,"CA",0,0,"32976",99.8463058513558,0,0.29641014381381,0.153694148644198,0.175650455593369,0,NA,9109
110070740892,2021,"CA",0,0,"40144",100,1.07430617726052,0,0,0,0,42928,1117
110070838715,2021,"FL",0,0,"64014",86.9616140244824,10.631706211274,1.05788121505214,2.42557050022669,0,3.79325978540124,47285,26468
110070047869,2021,"FL",0,0,"64640",98.3233154065169,0.85416007592534,1.32869345143942,0.0949066751028156,0,1.55014236001265,34453,3161
110070883378,2021,"CA",0,0,"33903",93.7035726918995,4.02812168376371,0.291828793774319,1.64043155288291,0,5.39441103643438,29133,22616
110005656762,2021,"CA",0,0,"34950",33.5172251892717,62.597570279946,1.73132226069605,0.0352133341158519,0,3.65631785902929,26688,17039
110070675184,2021,"California",0,0,"33134",95.7483510908168,1.87721968543886,0.111618467782851,1.88483003551497,0,13.4195839675292,49250,39420
110070696649,2021,"FL",0,0,"65810",89.5947475662214,2.98845370160743,1.0369028752547,5.09848313334843,0.366764772470002,2.67149649083088,45383,22085
110070817220,2021,"FL",0,0,"41042",86.7622875936415,7.49862963639686,0.537182532431939,4.58066873743833,0.0493330897131372,3.76027772702357,41650,54730
110071177538,2021,"MT ",0,0,"99587",94.5679012345679,0,8.24691358024691,4.44444444444444,0,3.16049382716049,67599,2025
110071095185,2021,"MT",0,0,"99654",89.330129803406,2.64744548710277,11.6324402738111,4.07543406319416,0.906659413391359,1.15145745500703,47355,66177
110070604167,2021,"CA",0,0,"34471",88.0129896488736,10.0953927339152,1.00669778770043,2.72782626344632,0.0405926527298559,3.3529531154861,39723,24635
110071158609,2021,"MT",0,0,"99603",89.6891096394408,0.717439293598234,11.8009565857248,2.95253863134658,0.165562913907285,2.52943340691685,40000,10872
110070557773,2021,"Ca",0,0,"34946",40.8773045136682,53.1945327399873,5.22886204704387,0.953591862682772,0,5.11760966306421,NA,6292
110070387736,2021,"FL",0,0,"64082",88.0437194851309,10.4693741677763,2.29138925876609,3.29005770084332,0.0499334221038615,2.90168664003551,69125,18024
110070946765,2021,"CA",0,0,"33177",77.9571594386409,13.4887974394147,0.0896908304315712,2.40230734057895,0.147726073652,16.2780064014632,32043,56862
110070936886,2021,"CA",0,0,"34209",95.5445544554455,3.08694662569705,0.970183225219074,1.26038465915557,0.375554796858996,2.12245362467281,NA,35148
110070704933,2021,"FL",0,0,"42023",96.0741067490075,2.02911336568152,0.794000882223202,3.44067048963388,0,0,30906,2267
110070237045,2021,"FL ",0,0,"82943",84.9397590361446,0,0,46.9879518072289,0,0,38383,166
110070686634,2021,"CA",0,0,"32413",91.6638031750395,2.15105491031544,2.57714246443543,3.75231942821799,0,2.81080338121091,40997,14551
110070877148,2021,"FL",0,0,"42086",94.4583808437856,5.99771949828962,0.592930444697834,0,0.296465222348917,4.01368301026226,37000,4385
110012965201,2021,"MT",0,0,"99559",24.987555998009,2.4390243902439,73.9298158287705,3.01144848183176,1.20706819313091,1.36884021901444,45948,8036
110070919624,2021,"FL",0,0,"40759",100,0,0,1.60472972972973,0,0,25762,2368
110070392205,2021,"ca",0,0,"34614",97.5486381322957,3.98184176394293,0.53177691309987,2.95719844357977,0.12970168612192,6.16083009079118,NA,7710
110070946293,2021,"FL",0,0,"40356",93.5569165404868,5.20237745485774,0.564984519424168,1.67461411557323,0.01355962846618,1.35370290854031,40113,44249
110070916913,2021,"FL",0,0,"40982",100,0,0,0,0,0,31429,380
110000508503,2021,"California",1,0,"32347",87.3204419889503,6.83701657458564,0.732044198895028,1.98895027624309,0.593922651933702,3.93646408839779,33358,7240
110070088120,2021,"KY",0,0,"91350",75.5458289088602,5.66418896169485,1.10849239853928,14.3586024707985,1.26129859366502,12.8383103260729,56281,38611
110027970319,2021,"CA",0,0,"33330",77.6554868121133,10.0488440247476,0.879192445457506,9.27385216541843,0.657766199934875,6.81862585477043,NA,15355
110000516727,2021,"CA",0,0,"33605",42.2067428252995,55.7759821677348,1.29283923098356,1.79437169127891,0.172750069657286,8.24742268041237,26326,17945
110071065776,2021,"AK",0,0,"32097",88.5103714927635,11.6934009091384,1.6981033491823,1.38460734625634,0.041799467056795,1.00841214274518,43081,19139
110070204424,2021,"FL",0,0,"65647",92.2884684041414,0.142806140664049,2.46340592645484,6.92609782220635,0.357015351660121,4.67690110674759,36563,2801
110065570670,2021,"MO",0,0,"95823",33.9155389525247,25.2665693575122,2.33294574602311,25.1342124143391,5.46250711263947,19.9722916305881,31239,80842
110070094258,2021,"MO",0,0,"95330",52.0293824701195,7.39956839309429,5.39508632138114,29.8306772908367,1.24916998671979,15.4506972111554,44398,24096
110070825482,2021,"FL",0,0,"42431",88.2850009602458,11.9416170539658,0.649126176301133,1.32513923564432,0.00384098329172268,0.964086806222393,35783,26035
110070095876,2021,"MO",0,0,"95829",46.6429999310678,10.0193010270904,2.0162680085476,42.6966292134831,2.4470945061005,7.10346729165231,NA,29014
110070094163,2021,"ky",0,0,"90803",83.3907136875407,4.22443472597004,1.85167953847585,10.3501752427034,1.47638100555194,5.09599578176856,67562,32241
